id,url,landmark_id,category,supercategory,hierarchical_label,natural_or_human_made,landmark_name
f533d36ad087904c,https://upload.wikimedia.org/wikipedia/commons/8/84/Herrlicher_Wanderweg_zur_Staufenspitze_-_panoramio.jpg,137867,http://commons.wikimedia.org/wiki/Category:Staufen_(Bregenzerwaldgebirge),mountain,mountain,natural,Staufen (Bregenzerwaldgebirge)
2875da8b59887e86,http://upload.wikimedia.org/wikipedia/commons/8/89/Gedeelte_noordgevel_-_Usquert_-_20212049_-_RCE.jpg,21195,http://commons.wikimedia.org/wiki/Category:Hervormde_Kerk_Usquert,church building,church,human-made,Hervormde Kerk Usquert
46389ba17319c554,https://upload.wikimedia.org/wikipedia/commons/5/5f/Knock_Ore_Gill_-_geograph.org.uk_-_158355.jpg,133430,http://commons.wikimedia.org/wiki/Category:Great_Dun_Fell,mountain,mountain,natural,Great Dun Fell
3088a0e8773d0bb5,https://upload.wikimedia.org/wikipedia/commons/6/6e/Sizergh_Castle_-_geograph.org.uk_-_1290821.jpg,192034,http://commons.wikimedia.org/wiki/Category:Sizergh_Castle,historic house museum,house,human-made,Sizergh Castle
a8594bb1933bb09c,https://upload.wikimedia.org/wikipedia/commons/8/86/Na_Skalce_%28Hojkov%29_%28013%29.jpg,81416,http://commons.wikimedia.org/wiki/Category:Na_Skalce_(Hojkov),natural monument in the Czech Republic,,,Na Skalce (Hojkov)
b9b3b449a2d11c26,https://upload.wikimedia.org/wikipedia/commons/d/df/Lake_Rotorua_in_Rotorua_01.jpg,10671,http://commons.wikimedia.org/wiki/Category:Lake_Rotorua,volcanic crater lake,lake,natural,Lake Rotorua
7068afbe9be1cc4b,https://upload.wikimedia.org/wikipedia/commons/9/99/Urft_%285%29.JPG,43613,http://commons.wikimedia.org/wiki/Category:Urft,river,river,natural,Urft
15902e207d67bc6d,https://upload.wikimedia.org/wikipedia/commons/8/8b/Sesselbahn_%281402453659%29.jpg,110002,http://commons.wikimedia.org/wiki/Category:Weissenstein,mountain,mountain,natural,Weissenstein
e083e33bdbd0fc34,https://upload.wikimedia.org/wikipedia/commons/c/cc/McArthur-Burney_Falls_-_panoramio.jpg,71845,http://commons.wikimedia.org/wiki/Category:Burney_Falls,waterfall,waterfall,natural,Burney Falls
7dec1cdb9d7c7ba3,http://upload.wikimedia.org/wikipedia/commons/7/7d/Exterieur_ZUIDWEST_GEVEL_-_Usquert_-_20309879_-_RCE.jpg,21195,http://commons.wikimedia.org/wiki/Category:Hervormde_Kerk_Usquert,church building,church,human-made,Hervormde Kerk Usquert
0bbdcf6687675a49,https://upload.wikimedia.org/wikipedia/commons/4/4c/Italian_training_in_Krak%C3%B3w_-_Euro_2012_%285%29.jpg,88952,http://commons.wikimedia.org/wiki/Category:Cracovia_Stadium,association football team season,sports venue,human-made,Cracovia Stadium
57446f144d03c84b,https://upload.wikimedia.org/wikipedia/commons/3/30/Svenska_h%C3%B6garna_-_KMB_-_16000300027635.jpg,25618,http://commons.wikimedia.org/wiki/Category:Svenska_H%C3%B6garna,archipelago,island,natural,Svenska Högarna
7d9d4cafbbad64df,https://upload.wikimedia.org/wikipedia/commons/2/20/Kalundborg_2018_06.jpg,55928,"http://commons.wikimedia.org/wiki/Category:Vor_Frue_Kirke,_Kalundborg",church building,church,human-made,"Vor Frue Kirke, Kalundborg"
cb78db9087c38a82,http://upload.wikimedia.org/wikipedia/commons/4/46/Spalt%2C_St._Emmeran_Kirche%2C_007.jpg,159978,http://commons.wikimedia.org/wiki/Category:St._Emmeram_(Spalt),church building,church,human-made,St. Emmeram (Spalt)
76ea9e2cdf6025f9,https://upload.wikimedia.org/wikipedia/commons/5/5f/Moss_garden_21_4_2017_Kaisaniemi_0065.jpg,64265,http://commons.wikimedia.org/wiki/Category:Botanical_Garden_in_Kaisaniemi,botanical garden,garden,natural,Botanical Garden in Kaisaniemi
fc4b7692ecbba79d,http://upload.wikimedia.org/wikipedia/commons/c/cf/27_Oct_2007_Seattle_Demo_44.jpg,17684,http://commons.wikimedia.org/wiki/Category:Langston_Hughes_Performing_Arts_Center,theatre,theatre,human-made,Langston Hughes Performing Arts Center
501502db06aede06,http://upload.wikimedia.org/wikipedia/commons/d/d3/Palacio_Presidencial_del_Cerro_Castillo_-_Acceso.jpeg,82704,http://commons.wikimedia.org/wiki/Category:Palacio_de_Cerro_Castillo,official residence,,,Palacio de Cerro Castillo
057cc937e048711e,http://upload.wikimedia.org/wikipedia/commons/0/0e/Can_Tho_City_-_Can_Tho_bridge_02.jpg,174562,http://commons.wikimedia.org/wiki/Category:Can_Tho_Bridge,road bridge,bridge,human-made,Can Tho Bridge
0d914b5ff68c7bed,https://upload.wikimedia.org/wikipedia/commons/9/91/Kraljevski_Dvor%2C_Beograd.jpg,94059,http://commons.wikimedia.org/wiki/Category:Royal_Palace_(Belgrade),royal palace,palace,human-made,Royal Palace (Belgrade)
ac5ab0e18c78db3c,https://upload.wikimedia.org/wikipedia/commons/5/52/Mt.Ho-osan_from_Mt.Kaikomagatake_03.jpg,117978,http://commons.wikimedia.org/wiki/Category:Mount_Hoo_(Yamanashi),mountain,mountain,natural,Mount Hoo (Yamanashi)
ccb3294a11f43b4e,https://upload.wikimedia.org/wikipedia/commons/c/c2/Autun_FontaineStLazare_JPM.JPG,105114,http://commons.wikimedia.org/wiki/Category:Fontaine_Saint-Lazare,fountain,fountain,human-made,Fontaine Saint-Lazare
b32b131cc4315cdf,https://upload.wikimedia.org/wikipedia/commons/1/13/Autun_%28Sa%C3%B4ne-et-Loire%29_%2831023980734%29.jpg,105114,http://commons.wikimedia.org/wiki/Category:Fontaine_Saint-Lazare,fountain,fountain,human-made,Fontaine Saint-Lazare
ed6cfcc18d9cf5f3,https://upload.wikimedia.org/wikipedia/commons/2/28/Lomnice%2C_z%C3%A1mek_%282%29.JPG,128094,http://commons.wikimedia.org/wiki/Category:Castle_in_Lomnice,château,castle / fort,human-made,Castle in Lomnice
810dff783b1ae038,https://upload.wikimedia.org/wikipedia/commons/9/93/Steinle_Mari%C3%A4_Himmelfahrt.JPG,140484,http://commons.wikimedia.org/wiki/Category:Schloss_L%C3%B6wenstein,château,castle / fort,human-made,Schloss Löwenstein
3250f5a23878ea5b,https://upload.wikimedia.org/wikipedia/commons/1/1e/Urftstausee_%282%29.JPG,43613,http://commons.wikimedia.org/wiki/Category:Urft,river,river,natural,Urft
ee5fcf40a599a770,https://upload.wikimedia.org/wikipedia/commons/0/06/Masjid_Neseri_Sabah_-_KK_Mosque_-_Sabah_-_Borneo_-_Malaysia_-_panoramio.jpg,30605,http://commons.wikimedia.org/wiki/Category:Sabah_State_Mosque,mosque,mosque,human-made,Sabah State Mosque
64ece9b7f81adf7e,https://upload.wikimedia.org/wikipedia/commons/b/b5/Bridge_of_Lions_%28SW_face%29.JPG,202397,http://commons.wikimedia.org/wiki/Category:Bridge_of_Lions,bascule bridge,bridge,human-made,Bridge of Lions
601534bac7b51f6f,http://upload.wikimedia.org/wikipedia/commons/0/0a/Equestrian_statue_called_Physical_Energy_in_Hyde_Park_in_the_City_of_Westminster%2C_London_in_spring_2013_%283%29.JPG,88936,http://commons.wikimedia.org/wiki/Category:Physical_Energy_sculpture,sculpture,sculpture,human-made,Physical Energy sculpture
e605ba597c2b1302,https://upload.wikimedia.org/wikipedia/commons/b/b1/Vor_Frue_Kirke%2C_Kalundborg_02.jpg,55928,"http://commons.wikimedia.org/wiki/Category:Vor_Frue_Kirke,_Kalundborg",church building,church,human-made,"Vor Frue Kirke, Kalundborg"
8177db2a8ba35de0,https://upload.wikimedia.org/wikipedia/commons/7/7e/Kono-jinja_Miyazu_Kyoto_Pref10n4592.jpg,158637,http://commons.wikimedia.org/wiki/Category:Kono-jinja_(Miyazu),shinto shrine,shinto shrine,human-made,Kono-jinja (Miyazu)
b9c52b8c4f5d825c,https://upload.wikimedia.org/wikipedia/commons/2/24/%C3%96stra_Eneby_kyrka_i_Norrk%C3%B6ping%2C_den_4_mars_2008%2C_bild_3.JPG,20624,http://commons.wikimedia.org/wiki/Category:%C3%96stra_Eneby_kyrka,church building,church,human-made,Östra Eneby kyrka
b7e245ebbc2d9835,https://upload.wikimedia.org/wikipedia/commons/9/94/%E0%B8%A8%E0%B8%B2%E0%B8%A5%E0%B8%AB%E0%B8%A5%E0%B8%B1%E0%B8%81%E0%B9%80%E0%B8%A1%E0%B8%B7%E0%B8%AD%E0%B8%87_%E0%B9%80%E0%B8%82%E0%B8%95%E0%B8%9E%E0%B8%A3%E0%B8%B0%E0%B8%99%E0%B8%84%E0%B8%A3_%E0%B8%81%E0%B8%A3%E0%B8%B8%E0%B8%87%E0%B9%80%E0%B8%97%E0%B8%9E%E0%B8%A1%E0%B8%AB%E0%B8%B2%E0%B8%99%E0%B8%84%E0%B8%A3_%284%29.jpg,54109,http://commons.wikimedia.org/wiki/Category:Bangkok_City_Pillar_Shrine,Lak Mueang,,,Bangkok City Pillar Shrine
3b5398b09828ae10,https://upload.wikimedia.org/wikipedia/commons/2/2e/Broumov%2C_ko%C5%9Bci%C3%B3%C5%82_Naj%C5%9Bwi%C4%99tszej_Marii_Panny_%28HB10%29.jpg,74496,http://commons.wikimedia.org/wiki/Category:Church_of_Saint_Mary_(Broumov),church building,church,human-made,Church of Saint Mary (Broumov)
c583aa6bff9ee4ee,https://upload.wikimedia.org/wikipedia/commons/1/19/COLLECTIE_TROPENMUSEUM_Het_paleis_van_de_Sultan_van_Deli_te_Medan._TMnr_60001583.jpg,102956,http://commons.wikimedia.org/wiki/Category:Maimun_Palace,palace,palace,human-made,Maimun Palace
8b26233a74514502,https://upload.wikimedia.org/wikipedia/commons/8/8e/Raseliniste_Tajga.jpg,83945,http://commons.wikimedia.org/wiki/Category:Kladsk%C3%A9_ra%C5%A1eliny,national nature reserve in the Czech Republic,parks,natural,Kladské rašeliny
07249794cbd0c256,https://upload.wikimedia.org/wikipedia/commons/b/b8/Ancient_and_modern_at_Calshot_-_geograph.org.uk_-_1778473.jpg,165418,http://commons.wikimedia.org/wiki/Category:Calshot_Castle,Device Fort,castle / fort,human-made,Calshot Castle
9f63e7af1f54bf21,https://upload.wikimedia.org/wikipedia/commons/e/e9/Dinefwr_Castle_1_%2835575374565%29.jpg,45737,http://commons.wikimedia.org/wiki/Category:Dinefwr_Castle,castle,castle / fort,human-made,Dinefwr Castle
4acab9250fcf76a3,https://upload.wikimedia.org/wikipedia/commons/9/90/FerraraComunale6.jpg,135509,http://commons.wikimedia.org/wiki/Category:Teatro_comunale_(Ferrara),opera house,theatre,human-made,Teatro comunale (Ferrara)
9e1d7487565d07f1,https://upload.wikimedia.org/wikipedia/commons/e/e7/Yuan_Shikai_Mausoleum_-_%E8%A2%81%E6%9E%97_%285066573583%29.jpg,92185,http://commons.wikimedia.org/wiki/Category:Tomb_of_Yuan_Shikai,cemetery,cemetery,human-made,Tomb of Yuan Shikai
2b62568ea013e002,https://upload.wikimedia.org/wikipedia/commons/5/5b/Reggia_di_Quisisana_014.JPG,45805,http://commons.wikimedia.org/wiki/Category:Reggia_di_Quisisana,palace,palace,human-made,Reggia di Quisisana
ce467fe775016fa3,https://upload.wikimedia.org/wikipedia/commons/0/0a/Harold_Porter_Gardens_-_waterfall_-_SA.jpg,102666,http://commons.wikimedia.org/wiki/Category:Harold_Porter_National_Botanical_Garden,botanical garden,garden,natural,Harold Porter National Botanical Garden
858ab4f7d3b78e58,https://upload.wikimedia.org/wikipedia/commons/2/2e/Salon_y_chimenea_interior.jpg,82704,http://commons.wikimedia.org/wiki/Category:Palacio_de_Cerro_Castillo,official residence,,,Palacio de Cerro Castillo
4009d29fbbfb9e89,https://upload.wikimedia.org/wikipedia/commons/c/c9/Museum_of_Jewish_Heritage_%28yard%29_7.jpg,62366,http://commons.wikimedia.org/wiki/Category:Museum_of_Jewish_Heritage,museum,museum,human-made,Museum of Jewish Heritage
c249336d0eaef42a,https://upload.wikimedia.org/wikipedia/commons/d/d1/Altd%C3%B6bern_Postmeilens%C3%A4ule.jpg,95353,http://commons.wikimedia.org/wiki/Category:Kirche_Altd%C3%B6bern,church building,church,human-made,Kirche Altdöbern
98ee054c404504a3,http://upload.wikimedia.org/wikipedia/commons/5/58/West_Stow_living_house_interior.jpg,191583,http://commons.wikimedia.org/wiki/Category:West_Stow_Anglo-Saxon_Village,archaeological open-air museum,archeological site,human-made,West Stow Anglo-Saxon Village
065dc639e3fb3c15,https://upload.wikimedia.org/wikipedia/commons/a/a9/Redde_%E2%80%93_06.jpg,76549,http://commons.wikimedia.org/wiki/Category:Torre_di_Redde,tower house,tower,human-made,Torre di Redde
be211f85857f593a,https://upload.wikimedia.org/wikipedia/commons/0/08/Krakow_Cracovia_2.jpg,88952,http://commons.wikimedia.org/wiki/Category:Cracovia_Stadium,association football team season,sports venue,human-made,Cracovia Stadium
b00fbb4dd7ca75e4,https://upload.wikimedia.org/wikipedia/commons/8/88/%D7%91%D7%99%D7%AA_%D7%94%D7%A7%D7%91%D7%A8%D7%95%D7%AA_%D7%94%D7%99%D7%94%D7%95%D7%93%D7%99_%D7%91%D7%A8%D7%90%D7%93%D7%95%D7%9E%D7%A1%D7%A7_%285%29.jpg,176487,http://commons.wikimedia.org/wiki/Category:Jewish_cemetery_in_Radomsko,Jewish cemetery,cemetery,human-made,Jewish cemetery in Radomsko
f96b6db568fe7897,https://upload.wikimedia.org/wikipedia/commons/a/a0/Marble_Boat_3930.jpg,33572,http://commons.wikimedia.org/wiki/Category:Marble_Boat,monument,,,Marble Boat
9d3bb550c1b75043,https://upload.wikimedia.org/wikipedia/commons/f/f1/KotaKinabalu_Sabah_Sabah-State-Mosque-00.jpg,30605,http://commons.wikimedia.org/wiki/Category:Sabah_State_Mosque,mosque,mosque,human-made,Sabah State Mosque
801f56b8cb023fb9,https://upload.wikimedia.org/wikipedia/commons/2/26/Meredith_Monk_-_Assorted_Audio_Cassette_Tapes_02.jpg,81960,http://commons.wikimedia.org/wiki/Category:New_York_Public_Library_for_the_Performing_Arts,research library,library,human-made,New York Public Library for the Performing Arts
fe8e02c3d2dc89c6,http://upload.wikimedia.org/wikipedia/commons/c/c9/Schloss_Herdringen_20080510.JPG,76267,http://commons.wikimedia.org/wiki/Category:Schloss_Herdringen,château,castle / fort,human-made,Schloss Herdringen
4a75b5a89e894fb1,https://upload.wikimedia.org/wikipedia/commons/c/cd/Ratzeburger_Dom%2C_Blick_vom_Ratzeburger_See_aus.JPG,195475,http://commons.wikimedia.org/wiki/Category:Ratzeburger_Dom,Lutheran cathedral,church,human-made,Ratzeburger Dom
703a12835eccb1ce,http://upload.wikimedia.org/wikipedia/commons/e/ea/%C3%89glise_Saint-Jean-Baptiste_de_Campagne_-2.JPG,92860,http://commons.wikimedia.org/wiki/Category:%C3%89glise_Saint-Jean-Baptiste_de_Campagne,church building,church,human-made,Église Saint-Jean-Baptiste de Campagne
96c152f5cb5b9760,https://upload.wikimedia.org/wikipedia/commons/9/94/Wiches_at_Gardner_Village%2C_2013_03.JPG,145401,http://commons.wikimedia.org/wiki/Category:Gardner_Village,gristmill,,,Gardner Village
588fc2e7026cee66,https://upload.wikimedia.org/wikipedia/commons/4/42/%D0%9F%D0%B0%D1%80%D0%B0%D0%BC%D0%BE%D0%BD%D1%8B.%D0%9C%D0%B0%D0%B9_12.JPG,138263,http://commons.wikimedia.org/wiki/Category:Paramonov's_warehouses,tourist attraction,,,Paramonov's warehouses
9f969178610e889f,https://upload.wikimedia.org/wikipedia/commons/3/39/%E9%A2%90%E5%92%8C%E5%9B%AD-%E6%B8%85%E6%99%8F%E8%88%AB.jpg,33572,http://commons.wikimedia.org/wiki/Category:Marble_Boat,monument,,,Marble Boat
895105062770b688,https://upload.wikimedia.org/wikipedia/commons/1/15/Postales_de_los_100_primeros_d%C3%ADas_%284712438457%29.jpg,82704,http://commons.wikimedia.org/wiki/Category:Palacio_de_Cerro_Castillo,official residence,,,Palacio de Cerro Castillo
9f11b36132bf3d89,https://upload.wikimedia.org/wikipedia/commons/9/94/Teatro_Comunale-_esterno.JPG,135509,http://commons.wikimedia.org/wiki/Category:Teatro_comunale_(Ferrara),opera house,theatre,human-made,Teatro comunale (Ferrara)
cb228fa0fc7bcae6,https://upload.wikimedia.org/wikipedia/commons/b/ba/Le_Temple_Adashino-Nenbutsu-ji_-_Le_monument_en_pierre_du_%22Rokumen-Rokutai-Jiz%C3%B4%22.jpg,36098,http://commons.wikimedia.org/wiki/Category:Adashino-nenbutsuji,Buddhist temple,buddhist temple,human-made,Adashino-nenbutsuji
5072a7623cadfcd3,https://upload.wikimedia.org/wikipedia/commons/f/fe/Tainan_SacRites_Martial_%28Guanyu%29_Temple_wired_bricks_n_concrete_id_DA09602001445_by_BillyF.jpg,187312,"http://commons.wikimedia.org/wiki/Category:Sacrificial_Rites_Martial_Temple,_Tainan",temples of Kwan Tai,,,"Sacrificial Rites Martial Temple, Tainan"
71fc09ecfd8483e3,https://upload.wikimedia.org/wikipedia/commons/e/ea/20040605200DR_Dippoldiswalde_Stadtkirche_Kanzel_Emporen_S%C3%BCdseite.jpg,105633,http://commons.wikimedia.org/wiki/Category:Saints_Mary_and_Lawrence_Church_(Dippoldiswalde),church building,church,human-made,Saints Mary and Lawrence Church (Dippoldiswalde)
802b5ba1aa672e25,https://upload.wikimedia.org/wikipedia/commons/b/b3/Guangji_Bridge%2C_China2.jpg,129492,http://commons.wikimedia.org/wiki/Category:Guangji_Bridge_(Chaozhou),footbridge,bridge,human-made,Guangji Bridge (Chaozhou)
cf9098635b792f61,https://upload.wikimedia.org/wikipedia/commons/4/47/Wesel%2C_Willibrordikirche_Detail_Brautportal_mit_Wappentellern.jpg,73663,http://commons.wikimedia.org/wiki/Category:Willibrordi-Dom_(Wesel),church building,church,human-made,Willibrordi-Dom (Wesel)
fbb1a2c210e3618b,https://upload.wikimedia.org/wikipedia/commons/6/60/WLM2017_-_Palazzo_Buonaccorsi_%28Macerata%29_02.jpg,57708,http://commons.wikimedia.org/wiki/Category:Palazzo_Buonaccorsi_(Macerata),palazzo,,,Palazzo Buonaccorsi (Macerata)
3b6e81b5d9486314,https://upload.wikimedia.org/wikipedia/commons/2/2a/Lake_on_the_south_side_of_Alban_Way%2C_St_Albans_-_geograph.org.uk_-_111445.jpg,185275,http://commons.wikimedia.org/wiki/Category:Alban_Way,bike path,road,human-made,Alban Way
bcacb8c71d59ce6b,https://upload.wikimedia.org/wikipedia/commons/b/bf/2992VenariaRealeSUbertoInside.jpg,144574,http://commons.wikimedia.org/wiki/Category:Sant'Uberto_(Venaria_Reale),church building,church,human-made,Sant'Uberto (Venaria Reale)
b748b7ba1b008d57,https://upload.wikimedia.org/wikipedia/commons/e/ea/%28Manuela_Carmena%29_La_alcaldesa-_%E2%80%9CLos_madrile%C3%B1os%2C_orgullosos_de_ser_pioneros_en_el_arte_de_la_gastronom%C3%ADa%E2%80%9D._2019.jpg,160089,"http://commons.wikimedia.org/wiki/Category:Palacio_Municipal_de_Congresos,_Madrid",convention center,,,"Palacio Municipal de Congresos, Madrid"
c7708119a91b4eb1,https://upload.wikimedia.org/wikipedia/commons/b/b3/-_panoramio_%282222%29.jpg,104827,http://commons.wikimedia.org/wiki/Category:Georges_River_National_Park,national park of Australia,parks,natural,Georges River National Park
5c80bafeb8bc5a35,https://upload.wikimedia.org/wikipedia/commons/4/47/Ba-fyodorovsky-2001-regent-corner.jpg,100589,http://commons.wikimedia.org/wiki/Category:Fedorovsky_Monastery_(Pereslavl-Zalessky),monastery,monastery,human-made,Fedorovsky Monastery (Pereslavl-Zalessky)
610a46843a453e9e,https://upload.wikimedia.org/wikipedia/commons/c/c0/%C3%81rea_recreativa_Fuenmayor04.jpg,32475,http://commons.wikimedia.org/wiki/Category:Parque_natural_de_Sierra_M%C3%A1gina,Site of Community Importance,,,Parque natural de Sierra Mágina
d589a2a67f315278,https://upload.wikimedia.org/wikipedia/commons/3/3a/Hamburg%2C_Mineralogisches_Museum_Hamburg_NIK_2534.JPG,136960,http://commons.wikimedia.org/wiki/Category:Mineralogisches_Museum_Hamburg,museum,museum,human-made,Mineralogisches Museum Hamburg
c057709121b98dd3,https://upload.wikimedia.org/wikipedia/commons/c/c8/Hijmans_van_den_Bergh_building_Utrecht_deUithof.JPG,127250,"http://commons.wikimedia.org/wiki/Category:De_Uithof,_Utrecht",neighborhood in Utrecht (university,city,human-made,"De Uithof, Utrecht"
469f5726ec54cd72,http://upload.wikimedia.org/wikipedia/commons/2/23/Klovborg_Kirke_%2803b%29.jpg,77950,http://commons.wikimedia.org/wiki/Category:Klovborg_Kirke,church building,church,human-made,Klovborg Kirke
477d03efdfb800e5,https://upload.wikimedia.org/wikipedia/commons/3/3f/Bridge_of_Lions_-_panoramio_%284%29.jpg,202397,http://commons.wikimedia.org/wiki/Category:Bridge_of_Lions,bascule bridge,bridge,human-made,Bridge of Lions
57fb54c4b9323139,https://upload.wikimedia.org/wikipedia/commons/1/11/FFM_Bockenheim_Jakobskirche_Totale_dynamisch_1.jpg,104956,"http://commons.wikimedia.org/wiki/Category:Church_of_St._Jakob,_Frankfurt_am_Main",church building,church,human-made,"Church of St. Jakob, Frankfurt am Main"
03e92cca8592f1e2,https://upload.wikimedia.org/wikipedia/commons/5/57/Calshot_Castle_-_geograph.org.uk_-_1740527.jpg,165418,http://commons.wikimedia.org/wiki/Category:Calshot_Castle,Device Fort,castle / fort,human-made,Calshot Castle
8181068f8cfad580,https://upload.wikimedia.org/wikipedia/commons/3/3a/Wilton_House_-_geograph.org.uk_-_44149.jpg,127647,http://commons.wikimedia.org/wiki/Category:Wilton_House,manor house,,,Wilton House
80e494fb21f3188c,https://upload.wikimedia.org/wikipedia/commons/6/6d/Meredith_Monk_Archive_-_Box_Label_-_DATS_-_close.jpg,81960,http://commons.wikimedia.org/wiki/Category:New_York_Public_Library_for_the_Performing_Arts,research library,library,human-made,New York Public Library for the Performing Arts
635bdc3d1eb7ac38,https://upload.wikimedia.org/wikipedia/commons/7/70/Venezia_Blick_von_der_F%C3%A4hre_auf_die_Isola_Mazzorbo_03.jpg,48667,http://commons.wikimedia.org/wiki/Category:Mazzorbo,frazione,village,human-made,Mazzorbo
7b035f56686599b0,https://upload.wikimedia.org/wikipedia/commons/d/db/2014_Picunda%2C_Sob%C3%B3r_%C5%9Bw._Andrzeja_%2805%29.jpg,124841,http://commons.wikimedia.org/wiki/Category:Pitsunda_Cathedral,Eastern Orthodox cathedral,church,human-made,Pitsunda Cathedral
8423c9fcf39a9110,https://upload.wikimedia.org/wikipedia/commons/b/bd/Addo_Elephant_Park-1900.jpg,191264,http://commons.wikimedia.org/wiki/Category:Addo_Elephant_National_Park,national park,parks,natural,Addo Elephant National Park
